host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
212039019,1,5,1.28417,103.83385,1,40,1,1,20190725,0.86,7,358
97878860,1,16,1.28486,103.84297,2,69,90,0,-1,-1.0,59,332
212039019,1,5,1.28537,103.83328,1,37,1,3,20190727,1.34,7,363
212039019,1,5,1.28396,103.83167,1,40,1,2,20190613,0.73,7,364
219550151,1,7,1.31246,103.88611,3,237,3,1,20190702,0.52,113,360
8492007,1,15,1.32991,103.86901,3,287,7,0,-1,-1.0,203,263
219550151,1,20,1.31463,103.85293,3,199,7,0,-1,-1.0,113,361
211210302,1,21,1.32484,103.84909,3,319,2,10,20190811,3.8,4,326
201034613,1,24,1.29294,103.84138,3,137,20,0,-1,-1.0,67,365
201034613,1,24,1.29297,103.84182,3,156,20,0,-1,-1.0,67,348
201034613,1,8,1.29444,103.84196,3,140,19,0,-1,-1.0,67,365
8948251,1,20,1.31296,103.86001,2,69,18,0,-1,-1.0,83,332
212039019,1,5,1.28612,103.83365,1,40,1,0,-1,-1.0,7,359
212039019,1,5,1.28453,103.83169,1,42,1,2,20190812,1.0,7,356
264712052,4,32,1.38787,103.87452,2,74,20,1,20190811,1.0,1,96
153705629,5,1,1.43147,103.77815,2,87,2,0,-1,-1.0,1,73
31464513,1,20,1.31351,103.85338,3,131,13,0,-1,-1.0,114,365
66406177,2,34,1.33527,103.74184,3,124,14,0,-1,-1.0,274,0
3437228,1,28,1.29088,103.84811,3,347,1,8,20190810,3.12,2,88
238891646,2,33,1.3101,103.76165,3,350,3,0,-1,-1.0,34,364
124253138,4,32,1.38865,103.896,2,44,1,3,20190610,1.06,1,16
14508585,1,18,1.29471,103.82622,2,60,90,0,-1,-1.0,1,110
8200399,1,22,1.27546,103.84528,2,119,7,0,-1,-1.0,10,330
234870042,1,8,1.29368,103.83774,3,289,7,0,-1,-1.0,28,255
8492007,1,10,1.30115,103.84911,3,337,5,0,-1,-1.0,203,246
212039019,1,5,1.28434,103.83321,1,37,1,1,20190621,0.43,7,357
212039019,1,5,1.28447,103.83171,1,40,1,0,-1,-1.0,7,352
96946019,2,27,1.35497,103.73796,2,35,30,0,-1,-1.0,1,100
25185912,1,2,1.31289,103.79625,2,81,28,0,-1,-1.0,14,365
8527085,1,6,1.30634,103.84722,3,110,2,10,20190813,4.29,38,344
266289317,1,7,1.32073,103.90471,2,81,90,2,20190707,0.98,5,169
266289317,3,4,1.3215,103.90671,2,81,90,0,-1,-1.0,5,169
266289317,3,4,1.32316,103.90591,2,81,90,0,-1,-1.0,5,169
266289317,3,4,1.32464,103.90617,2,181,90,2,20190812,1.0,5,105
266289317,3,4,1.32364,103.90728,2,81,90,1,20190624,0.45,5,54
195763805,1,10,1.3013,103.85283,3,222,2,1,20190820,1.0,2,6
195763805,1,25,1.30329,103.83295,3,292,2,0,-1,-1.0,2,136
84477256,2,9,1.33816,103.70479,2,75,1,1,20190719,0.73,1,0
65960122,1,28,1.29891,103.84245,3,299,3,11,20190813,4.78,1,6
264230720,1,24,1.28694,103.85005,1,99,1,1,20190624,0.45,8,339
219550151,1,10,1.30011,103.85151,3,287,5,1,20190629,0.49,113,291
219550151,1,21,1.32258,103.85258,3,208,7,0,-1,-1.0,113,365
238891646,1,5,1.28547,103.83451,3,185,15,0,-1,-1.0,34,364
238891646,1,16,1.27749,103.84238,3,200,7,1,20190714,0.65,34,364
238891646,1,20,1.29891,103.86099,3,1100,6,0,-1,-1.0,34,364
238891646,1,5,1.28982,103.82864,3,385,2,0,-1,-1.0,34,364
238891646,1,24,1.28806,103.83663,3,525,2,1,20190704,0.54,34,361
238891646,1,21,1.31903,103.84676,3,250,4,1,20190724,0.83,34,364
258272068,1,20,1.31862,103.85893,2,219,1,1,20190728,0.94,2,169
138649185,1,2,1.34128,103.77221,3,225,5,0,-1,-1.0,76,364
156409670,1,2,1.34135,103.77132,3,225,5,0,-1,-1.0,78,364
156409670,1,2,1.34138,103.77256,3,235,5,0,-1,-1.0,78,364
138649185,1,2,1.3415,103.77278,3,235,5,0,-1,-1.0,76,364
2413412,1,20,1.31272,103.85832,2,49,18,0,-1,-1.0,112,360
267252306,1,20,1.31486,103.85788,2,24,2,2,20190801,2.0,1,0
245027254,1,15,1.33095,103.86804,3,199,1,1,20190810,1.0,1,86
267284072,1,7,1.31561,103.88436,3,126,1,4,20190810,1.88,1,107
7095710,1,16,1.2832,103.8455,3,119,5,2,20190813,1.43,12,365
201034613,1,8,1.29502,103.84154,3,137,20,0,-1,-1.0,67,365
230280001,1,5,1.27641,103.83673,2,108,3,2,20190825,1.76,18,61
230280001,1,5,1.28878,103.82905,2,99,5,1,20190630,0.5,18,65
230280001,1,5,1.28993,103.82685,2,99,5,0,-1,-1.0,18,89
230280001,1,5,1.2881,103.82842,2,99,5,0,-1,-1.0,18,89
8492007,1,7,1.31298,103.88675,3,300,3,0,-1,-1.0,203,348
8492007,1,7,1.31111,103.88518,3,228,3,0,-1,-1.0,203,327
8200399,1,20,1.31665,103.84766,2,50,25,0,-1,-1.0,10,89
209913841,1,10,1.29973,103.85215,3,150,15,0,-1,-1.0,157,365
201034613,1,15,1.32906,103.86754,3,300,20,0,-1,-1.0,67,365
262740098,4,32,1.38318,103.89657,2,75,15,0,-1,-1.0,1,88
209913841,1,20,1.31641,103.85331,3,187,15,0,-1,-1.0,157,365
156409670,2,33,1.30982,103.76342,3,244,15,0,-1,-1.0,78,179
138649185,2,33,1.31207,103.76303,3,256,7,2,20190708,1.03,76,364
209913841,1,7,1.31086,103.886,3,281,3,0,-1,-1.0,157,348
10248444,1,8,1.295,103.83932,3,137,2,4,20190807,1.62,48,325
61619807,1,8,1.29675,103.84074,3,131,2,2,20190809,1.33,27,332
10248444,1,8,1.29604,103.84042,3,136,2,4,20190806,2.4,48,337
23722617,1,7,1.3154,103.88746,3,75,28,0,-1,-1.0,84,82
65296622,3,14,1.372,103.94579,2,33,90,0,-1,-1.0,1,90
238891646,1,11,1.29174,103.80776,3,231,3,0,-1,-1.0,34,364
238891646,1,21,1.31851,103.84885,3,256,6,0,-1,-1.0,34,364
29420853,1,7,1.31276,103.88516,3,258,3,2,20190707,0.83,141,327
238891646,5,31,1.35094,103.82007,3,275,30,0,-1,-1.0,34,364
232462982,1,6,1.30631,103.83496,2,150,1,6,20190814,3.67,3,66
201034613,1,21,1.32276,103.8526,3,187,20,0,-1,-1.0,67,365
209913841,1,7,1.31142,103.88593,3,281,3,0,-1,-1.0,157,327
209913841,1,7,1.31288,103.88726,3,281,3,0,-1,-1.0,157,327
159804766,1,7,1.31099,103.88587,3,287,3,0,-1,-1.0,79,348
159804766,1,7,1.31227,103.88546,3,287,3,0,-1,-1.0,79,327
29420853,1,7,1.3132,103.88706,3,168,3,0,-1,-1.0,141,344
159804766,1,7,1.31125,103.88681,3,228,3,0,-1,-1.0,79,327
159804766,1,7,1.311,103.88546,3,287,3,0,-1,-1.0,79,353
8492007,1,7,1.31287,103.88741,3,300,3,0,-1,-1.0,203,353
264371238,3,4,1.3262,103.90726,3,500,3,2,20190817,1.62,1,76
209913841,1,21,1.32668,103.84631,3,140,20,0,-1,-1.0,157,365
209913841,1,7,1.31426,103.89649,3,181,2,0,-1,-1.0,157,45
69757743,1,5,1.26582,103.81531,3,242,2,7,20190822,4.12,1,108
108773366,1,20,1.30914,103.86304,1,22,1,2,20190629,0.97,109,164
268100563,1,20,1.31631,103.85913,2,25,2,3,20190807,2.73,1,2
268107600,1,20,1.31705,103.85745,2,24,2,3,20190804,1.73,1,1
32184450,1,20,1.31683,103.85881,3,200,3,0,-1,-1.0,67,365
6622262,5,1,1.43411,103.79888,2,65,2,4,20190728,1.85,1,0
138649185,1,8,1.29669,103.83897,3,290,7,0,-1,-1.0,76,364
108773366,1,20,1.30887,103.86316,1,22,1,1,20190714,0.65,109,164
268675327,1,10,1.30167,103.85912,2,181,1,0,-1,-1.0,4,364
4426065,1,24,1.28811,103.84294,2,94,7,0,-1,-1.0,2,0
26564008,2,27,1.36066,103.76175,2,50,5,0,-1,-1.0,1,162
268727668,1,25,1.30469,103.83336,2,110,2,5,20190827,3.49,2,60
50518229,1,20,1.30745,103.86376,2,110,2,0,-1,-1.0,1,352
48307592,1,11,1.30474,103.78499,2,56,30,1,20190702,0.52,4,358
80570036,1,7,1.31097,103.88592,3,169,1,2,20190812,2.0,22,145
48307592,2,33,1.30798,103.76102,2,90,120,0,-1,-1.0,4,358
48307592,1,11,1.30391,103.7813,2,125,90,0,-1,-1.0,4,151
6359940,4,19,1.35279,103.87746,2,75,1,25,20190825,11.03,1,141
268906890,1,20,1.30958,103.85785,2,219,1,1,20190726,0.88,3,285
191196476,1,20,1.31711,103.86243,2,86,2,0,-1,-1.0,2,346
268956734,1,7,1.31174,103.87885,3,300,2,10,20190818,4.48,13,224
109333133,1,8,1.2955,103.83858,3,125,2,0,-1,-1.0,18,334
23722617,1,8,1.29608,103.83861,3,110,12,0,-1,-1.0,84,81
23722617,1,8,1.2949,103.83872,3,115,5,1,20190708,0.58,84,83
23722617,1,8,1.29572,103.83897,3,110,5,1,20190729,1.0,84,86
61619807,1,8,1.29667,103.83844,2,93,2,3,20190708,1.34,27,334
108773366,1,20,1.31065,103.86274,1,22,1,3,20190809,1.67,109,163
108773366,1,20,1.31036,103.86201,1,26,1,2,20190626,0.85,109,164
108773366,1,20,1.30906,103.86219,1,26,1,0,-1,-1.0,109,164
108773366,1,20,1.30922,103.86303,1,26,1,2,20190730,1.3,109,164
108773366,1,20,1.31004,103.86157,1,26,1,2,20190719,1.4,109,164
108773366,1,20,1.30979,103.86306,1,26,1,0,-1,-1.0,109,164
108773366,1,20,1.31058,103.86303,2,160,1,0,-1,-1.0,109,164
168659658,1,20,1.32284,103.86283,3,349,3,4,20190803,1.97,9,167
108773366,1,20,1.30864,103.8628,2,160,1,1,20190810,1.0,109,164
108773366,1,20,1.31,103.86172,2,210,1,0,-1,-1.0,109,164
108773366,1,20,1.3102,103.86157,2,210,1,0,-1,-1.0,109,164
23722617,1,8,1.29407,103.83858,3,110,5,0,-1,-1.0,84,65
211434562,1,6,1.30626,103.84691,2,81,1,1,20190714,0.65,64,365
31464513,1,7,1.31276,103.87962,3,187,28,0,-1,-1.0,114,365
219550151,1,20,1.32791,103.86375,3,199,5,0,-1,-1.0,113,359
31464513,1,21,1.32772,103.85045,3,181,28,0,-1,-1.0,114,365
209913841,1,7,1.31313,103.88702,3,260,14,1,20190812,1.0,157,365
268956734,1,7,1.31217,103.87793,3,360,2,12,20190823,5.37,13,237
268956734,1,7,1.31102,103.87928,3,360,2,8,20190813,3.53,13,257
268956734,1,7,1.31263,103.87923,3,360,2,10,20190820,4.35,13,249
268956734,1,7,1.31033,103.87807,3,360,2,11,20190821,5.0,13,263
268956734,1,7,1.31035,103.87753,3,360,2,8,20190825,3.81,13,242
268956734,1,7,1.31236,103.87788,3,360,2,10,20190820,5.0,13,243
268956734,1,7,1.31172,103.87916,3,460,2,9,20190827,3.97,13,248
268956734,1,7,1.31229,103.87727,3,460,2,13,20190826,5.74,13,237
268956734,1,7,1.31114,103.87799,3,460,2,8,20190823,3.64,13,233
268956734,1,7,1.31173,103.87899,3,460,2,10,20190826,5.77,13,232
268956734,1,7,1.3127,103.87923,3,460,2,13,20190823,5.91,13,244
268956734,1,7,1.31059,103.87861,3,460,2,10,20190826,4.35,13,229
269348690,3,4,1.33522,103.90503,2,94,2,6,20190822,4.09,3,35
263776112,1,10,1.30127,103.85213,3,249,6,3,20190812,3.0,2,0
174094852,1,8,1.29803,103.83607,3,108,4,1,20190807,1.0,5,26
269425833,1,20,1.31427,103.85258,2,50,1,0,-1,-1.0,1,4
267763952,1,5,1.28438,103.83355,3,112,30,0,-1,-1.0,31,328
40438427,1,5,1.26863,103.8239,2,85,1,5,20190806,3.33,1,364
267763952,1,5,1.28441,103.83519,3,112,30,0,-1,-1.0,31,341
267763952,1,5,1.28619,103.83445,3,112,30,0,-1,-1.0,31,290
267763952,1,16,1.28424,103.83532,3,112,30,0,-1,-1.0,31,332
267763952,1,5,1.28503,103.83408,3,119,30,2,20190827,1.25,31,330
268906890,1,20,1.31172,103.86001,2,150,1,4,20190816,2.55,3,275
267763952,1,5,1.28455,103.83448,3,103,30,0,-1,-1.0,31,331
267763952,1,5,1.28608,103.83449,3,103,30,0,-1,-1.0,31,281
267763952,1,5,1.28461,103.8336,3,103,30,0,-1,-1.0,31,271
267763952,1,5,1.28622,103.83365,3,124,30,0,-1,-1.0,31,347
267763952,1,5,1.28431,103.83449,3,124,30,1,20190810,1.0,31,355
263589764,1,5,1.28201,103.83056,3,125,2,1,20190702,0.52,3,312
2413412,1,16,1.28299,103.84157,2,69,18,0,-1,-1.0,112,356
219550151,1,20,1.3166,103.85888,3,128,4,1,20190731,1.0,113,365
268727668,1,6,1.30537,103.83381,2,94,2,12,20190823,5.63,2,44
268675327,1,10,1.30198,103.85969,2,119,1,0,-1,-1.0,4,364
225311799,1,5,1.28386,103.83337,2,75,1,2,20190806,1.54,30,325
15655586,1,20,1.31269,103.85879,3,160,29,0,-1,-1.0,12,89
15655586,1,20,1.31255,103.85874,3,124,6,0,-1,-1.0,12,65
268675327,1,10,1.30334,103.85964,2,94,1,0,-1,-1.0,4,364
268675327,1,10,1.30302,103.85926,2,65,1,0,-1,-1.0,4,363
156409670,1,5,1.2854,103.82835,3,175,3,0,-1,-1.0,78,364
25116861,1,5,1.27803,103.83856,3,94,2,4,20190731,2.26,10,65
225311799,1,5,1.28567,103.83304,2,82,1,1,20190624,0.45,30,292
35119444,1,5,1.278,103.83867,3,94,2,6,20190807,2.86,4,62
49255774,1,22,1.29748,103.8575,3,268,2,9,20190820,4.82,6,22
269744474,5,1,1.44406,103.80855,2,50,2,0,-1,-1.0,1,258
268906890,1,20,1.3117,103.85961,2,181,1,0,-1,-1.0,3,262
45527642,2,33,1.29983,103.7641,3,300,1,1,20190720,0.75,2,0
264230720,1,24,1.28876,103.84836,1,51,1,1,20190714,0.65,8,357
264230720,1,24,1.28784,103.84952,1,75,1,4,20190808,2.35,8,347
268718464,1,20,1.3163,103.85778,2,24,2,0,-1,-1.0,1,0
264230720,1,24,1.28879,103.84843,1,75,1,4,20190810,2.79,8,350
66406177,1,22,1.27464,103.84512,3,162,10,1,20190814,1.0,274,14
230280001,1,2,1.34151,103.77177,3,99,4,2,20190813,1.67,18,72
230280001,5,31,1.35159,103.81887,3,99,4,2,20190807,1.3,18,83
66406177,1,22,1.27579,103.8454,3,162,7,0,-1,-1.0,274,0
209913841,1,20,1.3291,103.86535,3,281,20,0,-1,-1.0,157,365
2413412,1,16,1.28491,103.84286,2,49,90,0,-1,-1.0,112,354
268719878,1,20,1.31667,103.85783,2,24,2,2,20190728,1.67,1,0
238709651,1,10,1.30143,103.85353,3,381,2,6,20190812,4.29,3,243
230280001,1,2,1.34189,103.77433,3,99,4,2,20190816,1.58,18,77
230280001,1,2,1.34053,103.77286,3,99,4,0,-1,-1.0,18,80
223008819,3,4,1.32019,103.94007,2,40,1,11,20190820,5.08,1,69
230280001,5,31,1.35183,103.8205,3,99,4,0,-1,-1.0,18,77
230280001,1,2,1.34054,103.77416,3,99,4,4,20190817,2.26,18,73
230280001,5,31,1.3513,103.82081,3,89,4,3,20190721,1.8,18,87
138649185,5,31,1.35114,103.81946,3,610,2,0,-1,-1.0,76,361
66406177,1,22,1.27391,103.84369,3,147,30,0,-1,-1.0,274,319
201034613,1,7,1.30987,103.87778,3,219,3,0,-1,-1.0,67,336
201034613,1,7,1.31171,103.87681,3,181,3,0,-1,-1.0,67,337
201034613,1,7,1.31146,103.87634,3,219,3,0,-1,-1.0,67,317
201034613,1,7,1.31033,103.87804,3,219,3,0,-1,-1.0,67,318
201034613,1,7,1.30946,103.87669,3,219,3,0,-1,-1.0,67,290
201034613,1,7,1.30999,103.87808,3,219,3,0,-1,-1.0,67,319
201034613,1,7,1.31127,103.87781,3,281,3,0,-1,-1.0,67,342
201034613,1,7,1.31114,103.87689,3,281,3,0,-1,-1.0,67,331
201034613,1,7,1.31125,103.87626,3,281,3,0,-1,-1.0,67,305
201034613,1,7,1.30979,103.87652,3,281,3,0,-1,-1.0,67,299
201034613,1,7,1.31134,103.87669,3,281,3,0,-1,-1.0,67,317
201034613,1,7,1.31182,103.87602,3,281,3,0,-1,-1.0,67,322
138720463,1,7,1.31189,103.88408,3,187,7,4,20190804,2.22,8,82
268721804,1,20,1.31554,103.85786,2,22,2,1,20190730,1.0,1,4
75175440,2,9,1.33492,103.72354,3,50,1,2,20190626,0.91,2,0
270278864,2,9,1.33906,103.70654,2,150,2,1,20190707,0.57,2,87
159173081,1,13,1.3042,103.91568,2,44,1,3,20190824,1.55,2,170
48666236,4,26,1.37401,103.82762,2,150,1,0,-1,-1.0,1,0
75175440,2,23,1.384,103.76309,3,14,1,1,20190624,0.45,2,0
148489389,1,20,1.31073,103.85623,3,190,2,3,20190808,1.48,3,74
270423745,1,7,1.31556,103.88523,2,65,3,1,20190731,1.0,1,0
5130373,1,5,1.27112,103.82411,3,750,185,0,-1,-1.0,1,0
270454947,1,10,1.30889,103.85347,2,24,2,1,20190804,1.0,1,0
270458462,1,24,1.29088,103.83775,2,90,3,0,-1,-1.0,1,61
270469937,1,10,1.30939,103.85543,2,24,2,4,20190810,2.35,1,0
270474149,1,10,1.30889,103.85512,2,24,2,3,20190810,2.2,1,0
245020748,1,15,1.34183,103.84375,2,56,3,0,-1,-1.0,1,47
270498230,1,20,1.31494,103.85425,2,57,2,0,-1,-1.0,1,151
49255774,5,31,1.35284,103.8201,3,299,2,0,-1,-1.0,6,20
71585233,1,22,1.2763,103.84528,3,250,1,11,20190818,5.5,5,265
221938261,1,22,1.27691,103.8456,3,350,2,0,-1,-1.0,2,111
20726409,1,21,1.31801,103.84646,3,140,1,1,20190810,1.0,2,9
236303515,1,20,1.31694,103.85495,2,90,3,6,20190819,2.95,4,76
270851845,1,10,1.30369,103.85004,2,56,2,3,20190801,2.25,1,324
252321435,1,22,1.28009,103.84883,2,189,1,1,20190818,1.0,2,345
209913841,1,21,1.32846,103.8488,3,137,15,0,-1,-1.0,157,365
262337792,1,8,1.29394,103.83667,2,40,6,0,-1,-1.0,11,258
8492007,1,20,1.32956,103.86375,3,201,7,0,-1,-1.0,203,309
156409670,1,25,1.30365,103.83242,3,560,6,0,-1,-1.0,78,364
238891646,5,31,1.3523,103.82075,3,269,2,0,-1,-1.0,34,364
156409670,1,8,1.30233,103.83163,3,890,6,0,-1,-1.0,78,364
39207304,1,28,1.29979,103.84472,3,369,7,2,20190728,1.25,12,79
138649185,1,8,1.3019,103.83169,3,569,6,0,-1,-1.0,76,364
234870042,1,20,1.32879,103.86403,3,219,7,0,-1,-1.0,28,264
138649185,1,25,1.30394,103.83294,3,700,6,0,-1,-1.0,76,364
131894662,1,22,1.27726,103.84503,3,350,2,0,-1,-1.0,2,164
271051581,4,32,1.3938,103.87613,2,68,2,8,20190824,4.53,2,122
168863351,1,22,1.30186,103.85495,3,258,1,7,20190804,3.82,2,297
553120,1,24,1.2946,103.83182,3,119,3,4,20190825,2.45,1,76
262337792,1,8,1.29481,103.83792,2,65,6,0,-1,-1.0,11,252
262337792,1,8,1.29487,103.83714,2,57,13,0,-1,-1.0,11,278
8200399,1,21,1.3177,103.84586,2,57,25,0,-1,-1.0,10,62
250510187,1,21,1.32686,103.84777,3,319,2,5,20190806,2.59,7,350
239242652,1,18,1.29724,103.82954,3,146,1,0,-1,-1.0,25,208
239242652,1,18,1.29576,103.8291,3,139,2,0,-1,-1.0,25,101
189326474,1,10,1.30047,103.84857,3,258,7,5,20190824,4.05,10,235
13909611,1,24,1.29193,103.84288,2,117,10,1,20190726,0.88,1,5
252457369,5,1,1.43317,103.80033,2,25,2,1,20190812,1.0,2,42
8492007,1,21,1.32678,103.84903,3,287,7,0,-1,-1.0,203,271
219550151,1,20,1.32789,103.86425,3,208,7,0,-1,-1.0,113,365
85835840,1,11,1.27886,103.78645,3,500,2,1,20190719,0.73,1,89
138720463,1,7,1.31146,103.88692,3,228,10,2,20190811,1.33,8,173
138649185,1,13,1.30649,103.89806,3,350,3,0,-1,-1.0,76,238
250826608,1,22,1.28135,103.8533,3,437,3,11,20190827,6.0,2,67
269348690,5,31,1.35314,103.81925,2,56,2,4,20190812,2.73,3,27
36943118,1,20,1.30768,103.86341,2,99,1,9,20190826,4.91,1,70
271302175,1,20,1.31395,103.85433,2,90,2,5,20190731,3.0,1,25
80570036,1,7,1.31518,103.89041,3,208,1,0,-1,-1.0,22,0
66406177,1,11,1.29576,103.80738,3,125,21,0,-1,-1.0,274,26
66406177,5,31,1.35111,103.81952,3,158,14,0,-1,-1.0,274,2
257110791,1,15,1.33539,103.87864,2,44,30,0,-1,-1.0,3,76
69005937,1,7,1.31478,103.8849,2,50,90,0,-1,-1.0,11,365
156409670,1,25,1.30012,103.84273,3,560,6,0,-1,-1.0,78,364
3437228,1,22,1.29139,103.84912,2,208,1,3,20190630,1.45,2,85
95513094,1,24,1.28962,103.84836,3,417,1,5,20190715,2.42,1,84
270278864,2,9,1.33915,103.70693,3,300,2,1,20190727,0.91,2,88
156409670,1,28,1.29879,103.84314,3,719,6,0,-1,-1.0,78,364
220918641,1,20,1.31558,103.85423,3,350,2,0,-1,-1.0,14,302
138649185,1,28,1.29886,103.84219,3,560,6,0,-1,-1.0,76,364
138649185,1,8,1.29907,103.84077,3,719,6,0,-1,-1.0,76,364
271954097,4,17,1.40345,103.91401,2,50,2,0,-1,-1.0,1,5
2413412,1,20,1.31004,103.86059,2,49,18,1,20190814,1.0,112,359
29420853,1,20,1.31679,103.85307,3,281,30,0,-1,-1.0,141,365
8948251,1,20,1.31286,103.85973,2,58,18,0,-1,-1.0,83,360
157846928,3,14,1.37021,103.94633,2,39,90,0,-1,-1.0,2,179
157846928,3,14,1.37279,103.94524,2,49,90,0,-1,-1.0,2,179
68750572,1,8,1.30026,103.8269,2,161,90,0,-1,-1.0,1,365
272336903,5,36,1.42845,103.83774,3,199,1,1,20190728,0.94,1,300
84680057,3,14,1.35857,103.96629,2,75,1,1,20190727,0.91,1,85
4850041,5,1,1.43104,103.7789,2,18,2,8,20190824,5.11,3,0
31464513,1,20,1.3286,103.86555,3,287,7,0,-1,-1.0,114,365
31464513,1,20,1.3292,103.86416,3,250,28,0,-1,-1.0,114,365
4850041,5,1,1.42934,103.77864,2,22,2,0,-1,-1.0,3,93
15928087,4,26,1.38008,103.83893,2,57,1,3,20190805,2.37,1,160
184792657,1,7,1.31478,103.90006,2,49,2,0,-1,-1.0,6,193
81596134,1,20,1.31963,103.85849,3,344,2,1,20190714,0.65,16,342
20004233,5,36,1.43454,103.82782,2,40,180,0,-1,-1.0,1,331
267763952,1,20,1.30348,103.86147,3,169,21,1,20190803,1.0,31,26
272468399,2,9,1.34585,103.72523,2,51,1,0,-1,-1.0,1,81
8527085,1,10,1.30733,103.84711,3,110,2,3,20190814,2.43,38,333
58558297,2,23,1.37099,103.76914,2,56,7,0,-1,-1.0,2,62
19177258,1,22,1.29959,103.85809,2,100,1,1,20190811,1.0,2,0
156409670,1,6,1.30896,103.83847,3,881,6,1,20190803,1.0,78,364
233602780,2,27,1.35877,103.76344,2,60,1,2,20190720,1.28,2,0
148296216,3,14,1.37604,103.93242,2,44,45,0,-1,-1.0,1,335
156409670,1,24,1.28857,103.84376,3,669,6,0,-1,-1.0,78,364
33096269,1,7,1.31246,103.88665,2,69,2,5,20190818,3.33,14,75
12259890,1,7,1.31625,103.89143,2,40,3,2,20190821,2.0,1,1
33096269,1,7,1.3107,103.88827,2,65,2,2,20190729,1.54,14,74
156409670,1,24,1.29194,103.84225,3,550,6,0,-1,-1.0,78,364
225311799,1,5,1.28356,103.83081,3,236,1,3,20190802,1.76,30,322
272421183,2,9,1.35187,103.69626,2,50,3,2,20190808,1.3,1,121
23722617,1,7,1.31387,103.88588,3,85,15,0,-1,-1.0,84,69
109923209,1,20,1.31571,103.85799,3,840,1,1,20190812,1.0,2,75
219550151,1,20,1.317,103.85051,3,400,7,0,-1,-1.0,113,365
85827180,1,16,1.27869,103.84066,2,76,1,2,20190728,1.33,1,0
138649185,1,8,1.30186,103.82883,3,460,5,0,-1,-1.0,76,365
43228625,1,10,1.30385,103.84915,1,131,1,0,-1,-1.0,14,351
81596134,1,15,1.32921,103.86724,3,281,5,0,-1,-1.0,16,71
138649185,1,24,1.29074,103.84246,3,550,6,0,-1,-1.0,76,364
46943592,1,5,1.28807,103.81201,2,31,7,0,-1,-1.0,1,8
77266342,1,7,1.31372,103.88272,3,128,2,8,20190822,4.9,2,151
206696856,1,7,1.31332,103.88528,3,300,2,2,20190728,1.54,6,351
25185912,1,2,1.31264,103.79594,2,62,28,1,20190805,1.0,14,330
27846078,1,8,1.29651,103.84108,3,319,5,0,-1,-1.0,1,349
43591543,1,21,1.32895,103.84278,3,368,5,10,20190827,6.12,15,154
233602780,2,27,1.35996,103.76216,2,37,1,2,20190727,1.2,2,0
156409670,1,24,1.28871,103.84264,3,581,6,0,-1,-1.0,78,364
32798595,1,22,1.28134,103.85301,3,160,90,0,-1,-1.0,41,365
273460403,1,15,1.33109,103.86784,2,100,90,0,-1,-1.0,1,90
8492007,1,7,1.30984,103.87609,3,287,3,2,20190727,1.5,203,356
25044949,1,21,1.32376,103.84773,3,150,2,1,20190713,0.64,1,4
250510187,1,7,1.31345,103.89326,3,381,2,5,20190813,3.95,7,354
80570036,1,7,1.3105,103.88507,3,169,1,2,20190808,1.2,22,157
148489389,4,32,1.39159,103.907,2,26,5,2,20190811,2.0,3,86
243835202,1,8,1.29366,103.83692,2,40,14,1,20190806,1.0,2,73
115509710,3,4,1.31342,103.93945,2,60,1,0,-1,-1.0,1,56
66406177,1,22,1.27398,103.84553,3,132,30,0,-1,-1.0,274,345
209913841,1,7,1.31251,103.88735,3,182,5,0,-1,-1.0,157,353
209913841,1,21,1.31999,103.85334,3,137,20,0,-1,-1.0,157,365
262337792,1,5,1.2765,103.81308,2,35,1,0,-1,-1.0,11,299
274113812,1,20,1.30991,103.86359,2,90,3,3,20190824,2.31,1,66
201034613,1,10,1.30072,103.85028,3,140,7,0,-1,-1.0,67,260
23456043,5,36,1.43254,103.84178,2,60,1,4,20190812,3.16,1,356
219550151,1,21,1.32344,103.85221,3,168,4,0,-1,-1.0,113,365
219550151,1,21,1.32823,103.84727,3,168,5,1,20190717,0.7,113,365
274368510,4,19,1.37121,103.88038,2,50,30,0,-1,-1.0,1,173
74074683,1,6,1.30912,103.83751,3,200,90,0,-1,-1.0,1,177
60875122,1,16,1.28047,103.84747,3,149,80,0,-1,-1.0,1,179
228617687,3,14,1.35533,103.96751,2,67,1,0,-1,-1.0,2,246
6632571,1,10,1.30197,103.84886,1,72,1,3,20190805,3.0,1,0
269189185,1,22,1.29874,103.85743,2,94,14,1,20190711,0.61,1,220
274509582,1,20,1.31538,103.85772,2,22,2,0,-1,-1.0,1,1
10248444,1,8,1.29485,103.8407,3,125,2,1,20190813,1.0,48,338
230533062,4,32,1.39044,103.90595,2,33,1,2,20190811,1.58,1,0
8948251,1,20,1.31141,103.86142,2,50,18,0,-1,-1.0,83,362
89825069,3,4,1.32871,103.90625,3,119,2,2,20190811,1.2,1,40
35691521,1,21,1.32436,103.85267,3,167,28,1,20190714,0.65,45,365
66406177,1,11,1.30407,103.78334,3,158,30,0,-1,-1.0,274,258
137302887,4,32,1.39103,103.89511,2,60,2,5,20190820,3.95,1,172
158158038,1,22,1.27678,103.84616,2,137,3,1,20190724,0.83,1,35
238891646,1,22,1.27408,103.84478,3,206,28,0,-1,-1.0,34,364
